SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 02 13:59:06 EST 2013
User: James
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4C01400
Integration Time (usec): 100000 (USB4C01400)
Spectra Averaged: 1 (USB4C01400)
Boxcar Smoothing: 0 (USB4C01400)
Correct for Electrical Dark: No (USB4C01400)
Strobe/Lamp Enabled: No (USB4C01400)
Correct for Detector Non-linearity: No (USB4C01400)
Correct for Stray Light: No (USB4C01400)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.93	1083.38
346.15	1083.38
346.36	1083.38
346.58	1087.47
346.79	1128.43
347.01	1269.74
347.22	1247.21
347.44	1247.21
347.65	1202.16
347.87	1304.56
348.08	1220.59
348.30	1230.83
348.51	1140.72
348.73	1318.89
348.94	1255.40
349.16	1269.74
349.37	1255.40
349.58	1255.40
349.80	1337.32
350.01	1206.25
350.23	1224.69
350.44	1224.69
350.66	1292.27
350.87	1228.78
351.09	1302.51
351.30	1175.53
351.52	1218.54
351.73	1206.25
351.95	1271.79
352.16	1296.36
352.38	1253.36
352.59	1239.02
352.80	1234.93
353.02	1263.60
353.23	1196.01
353.45	1279.98
353.66	1339.37
353.88	1249.26
354.09	1322.99
354.31	1247.21
354.52	1267.69
354.73	1341.42
354.95	1247.21
355.16	1308.65
355.38	1200.11
355.59	1226.73
355.81	1257.45
356.02	1265.64
356.24	1241.07
356.45	1204.21
356.66	1243.12
356.88	1263.60
357.09	1261.55
357.31	1304.56
357.52	1267.69
357.74	1241.07
357.95	1218.54
358.17	1249.26
358.38	1245.16
358.59	1320.94
358.81	1185.77
359.02	1232.88
359.24	1196.01
359.45	1236.97
359.66	1286.12
359.88	1255.40
360.09	1241.07
360.31	1202.16
360.52	1226.73
360.74	1241.07
360.95	1296.36
361.16	1175.53
361.38	1300.46
361.59	1294.32
361.81	1310.70
362.02	1259.50
362.23	1257.45
362.45	1318.89
362.66	1216.49
362.88	1218.54
363.09	1243.12
363.31	1249.26
363.52	1243.12
363.73	1249.26
363.95	1245.16
364.16	1333.23
364.38	1228.78
364.59	1234.93
364.80	1251.31
365.02	1243.12
365.23	1286.12
365.45	1210.35
365.66	1269.74
365.87	1265.64
366.09	1296.36
366.30	1220.59
366.51	1294.32
366.73	1345.52
366.94	1269.74
367.16	1134.57
367.37	1271.79
367.58	1226.73
367.80	1331.18
368.01	1234.93
368.23	1226.73
368.44	1286.12
368.65	1241.07
368.87	1282.03
369.08	1232.88
369.29	1181.68
369.51	1241.07
369.72	1273.84
369.94	1275.88
370.15	1257.45
370.36	1296.36
370.58	1228.78
370.79	1269.74
371.00	1277.93
371.22	1220.59
371.43	1284.08
371.64	1282.03
371.86	1198.06
372.07	1279.98
372.29	1259.50
372.50	1296.36
372.71	1185.77
372.93	1288.17
373.14	1232.88
373.35	1310.70
373.57	1282.03
373.78	1245.16
373.99	1247.21
374.21	1204.21
374.42	1234.93
374.63	1277.93
374.85	1191.92
375.06	1187.82
375.27	1179.63
375.49	1302.51
375.70	1232.88
375.91	1234.93
376.13	1275.88
376.34	1257.45
