SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 02 14:00:38 EST 2013
User: James
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4C01400
Integration Time (usec): 100000 (USB4C01400)
Spectra Averaged: 1 (USB4C01400)
Boxcar Smoothing: 0 (USB4C01400)
Correct for Electrical Dark: No (USB4C01400)
Strobe/Lamp Enabled: No (USB4C01400)
Correct for Detector Non-linearity: No (USB4C01400)
Correct for Stray Light: No (USB4C01400)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.93	1122.29
346.15	1122.29
346.36	1122.29
346.58	1148.91
346.79	1105.90
347.01	1314.80
347.22	1322.99
347.44	1206.25
347.65	1204.21
347.87	1277.93
348.08	1253.36
348.30	1282.03
348.51	1228.78
348.73	1349.61
348.94	1265.64
349.16	1378.28
349.37	1294.32
349.58	1255.40
349.80	1322.99
350.01	1234.93
350.23	1224.69
350.44	1259.50
350.66	1322.99
350.87	1284.08
351.09	1361.90
351.30	1193.97
351.52	1243.12
351.73	1310.70
351.95	1230.83
352.16	1312.75
352.38	1251.31
352.59	1341.42
352.80	1255.40
353.02	1265.64
353.23	1314.80
353.45	1210.35
353.66	1304.56
353.88	1417.19
354.09	1402.86
354.31	1284.08
354.52	1300.46
354.73	1439.72
354.95	1269.74
355.16	1372.14
355.38	1277.93
355.59	1206.25
355.81	1388.52
356.02	1300.46
356.24	1261.55
356.45	1316.84
356.66	1343.47
356.88	1228.78
357.09	1296.36
357.31	1284.08
357.52	1273.84
357.74	1271.79
357.95	1329.13
358.17	1349.61
358.38	1226.73
358.59	1378.28
358.81	1333.23
359.02	1284.08
359.24	1202.16
359.45	1269.74
359.66	1263.60
359.88	1224.69
360.09	1275.88
360.31	1228.78
360.52	1361.90
360.74	1351.66
360.95	1339.37
361.16	1265.64
361.38	1333.23
361.59	1290.22
361.81	1300.46
362.02	1343.47
362.23	1353.71
362.45	1265.64
362.66	1261.55
362.88	1218.54
363.09	1302.51
363.31	1269.74
363.52	1392.62
363.73	1343.47
363.95	1396.71
364.16	1345.52
364.38	1226.73
364.59	1284.08
364.80	1267.69
365.02	1261.55
365.23	1226.73
365.45	1236.97
365.66	1320.94
365.87	1308.65
366.09	1292.27
366.30	1388.52
366.51	1284.08
366.73	1322.99
366.94	1269.74
367.16	1230.83
367.37	1339.37
367.58	1355.76
367.80	1546.22
368.01	1490.92
368.23	1540.07
368.44	1679.33
368.65	1687.53
368.87	1761.25
369.08	1535.98
369.29	1423.34
369.51	1462.25
369.72	1409.00
369.94	1435.63
370.15	1292.27
370.36	1329.13
370.58	1361.90
370.79	1322.99
371.00	1304.56
371.22	1218.54
371.43	1286.12
371.64	1376.24
371.86	1157.10
372.07	1353.71
372.29	1253.36
372.50	1374.19
372.71	1251.31
372.93	1308.65
373.14	1222.64
373.35	1218.54
373.57	1331.18
373.78	1222.64
373.99	1325.04
374.21	1331.18
374.42	1290.22
374.63	1253.36
374.85	1222.64
375.06	1263.60
375.27	1277.93
375.49	1341.42
375.70	1333.23
375.91	1298.41
376.13	1259.50
376.34	1390.57
376.55	1314.80
376.77	1251.31
376.98	1214.45
377.19	1382.38
377.41	1351.66
377.62	1363.95
377.83	1284.08
378.05	1249.26
378.26	1382.38
378.47	1253.36
378.69	1275.88
378.90	1314.80
379.11	1275.88
379.33	1378.28
379.54	1253.36
379.75	1271.79
379.97	1290.22
380.18	1402.86
380.39	1294.32
380.61	1363.95
380.82	1261.55
381.03	1284.08
381.25	1335.28
381.46	1292.27
381.67	1329.13
381.89	1310.70
382.10	1339.37
382.31	1253.36
382.52	1210.35
382.74	1318.89
382.95	1349.61
383.16	1292.27
383.38	1374.19
383.59	1343.47
383.80	1269.74
384.02	1245.16
384.23	1392.62
384.44	1298.41
384.65	1337.32
384.87	1253.36
385.08	1267.69
385.29	1343.47
385.51	1259.50
385.72	1314.80
385.93	1302.51
386.14	1339.37
386.36	1468.39
386.57	1318.89
386.78	1290.22
387.00	1333.23
387.21	1279.98
387.42	1306.60
387.63	1218.54
387.85	1347.56
388.06	1304.56
388.27	1335.28
388.49	1267.69
388.70	1308.65
388.91	1286.12
389.12	1300.46
389.34	1343.47
389.55	1318.89
389.76	1271.79
389.97	1327.08
390.19	1230.83
390.40	1331.18
390.61	1349.61
390.82	1275.88
391.04	1292.27
391.25	1337.32
391.46	1265.64
391.68	1253.36
391.89	1314.80
392.10	1271.79
392.31	1273.84
392.53	1294.32
392.74	1312.75
